~Top 1K 
../data/censys.io/certs_alexa/certs_alexa_20210301.json , 1006 , 364351 , 77777 , 12973 , 627 , 456734 , 41062 , 6024 , 0 , 510
../data/censys.io/certs_alexa/certs_alexa_20210401.json , 809 , 469614 , 98482 , 17240 , 556 , 586701 , 50654 , 3714 , 0 , 538
../data/censys.io/certs_alexa/certs_alexa_20210501.json , 607 , 440865 , 92548 , 13469 , 502 , 547991 , 45668 , 3166 , 2 , 517








